minII;II;Lat;Status;Min;Timeouts
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000166667;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000166667;0
3.27778;4;156;OPTIMAL;0.000166667;0
19.6667;20;158;OPTIMAL;0.0106667;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.0005;0
3.27778;4;156;OPTIMAL;0.0005;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000166667;0
3.27778;4;156;OPTIMAL;0.000166667;0
19.6667;20;158;OPTIMAL;0.024;0
7.5;8;156;OPTIMAL;0.000666667;0
4.28571;5;157;OPTIMAL;0.001;0
3.75;4;156;OPTIMAL;0.000166667;0
3.33333;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000166667;0
3.10526;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.014;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000166667;0
3.10526;4;156;OPTIMAL;0.000166667;0
3.10526;4;156;OPTIMAL;0.0005;0
3.10526;4;156;OPTIMAL;0.000166667;0
3.10526;4;156;OPTIMAL;0.000166667;0
3.10526;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0118333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
3.10526;4;156;OPTIMAL;0.000333333;0
7.5;8;156;OPTIMAL;0.000666667;0
4.28571;5;157;OPTIMAL;0.00116667;0
3.75;4;156;OPTIMAL;0.000333333;0
3.33333;4;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0131667;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.014;0
2.95;3;156;OPTIMAL;0.0005;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000333333;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000166667;0
2.95;3;156;OPTIMAL;0.000333333;0
7.5;8;156;OPTIMAL;0.000666667;0
19.6667;20;158;OPTIMAL;0.0133333;0
4.28571;5;157;OPTIMAL;0.001;0
29.5;30;159;OPTIMAL;0.0376667;0
19.6667;20;158;OPTIMAL;0.0121667;0
19.6667;20;158;OPTIMAL;0.0118333;0
19.6667;20;158;OPTIMAL;0.0123333;0
19.6667;20;158;OPTIMAL;0.00983333;0
19.6667;20;158;OPTIMAL;0.0135;0
19.6667;20;158;OPTIMAL;0.01;0
19.6667;20;158;OPTIMAL;0.0115;0
19.6667;20;158;OPTIMAL;0.0118333;0
19.6667;20;158;OPTIMAL;0.0128333;0
14.75;15;158;OPTIMAL;0.00783333;0
14.75;15;158;OPTIMAL;0.00766667;0
29.5;30;159;OPTIMAL;0.0461667;0
14.75;15;158;OPTIMAL;0.007;0
14.75;15;158;OPTIMAL;0.007;0
14.75;15;158;OPTIMAL;0.00683333;0
14.75;15;158;OPTIMAL;0.00766667;0
14.75;15;158;OPTIMAL;0.00783333;0
14.75;15;158;OPTIMAL;0.00783333;0
14.75;15;158;OPTIMAL;0.00783333;0
14.75;15;158;OPTIMAL;0.0101667;0
14.75;15;158;OPTIMAL;0.0075;0
14.75;15;158;OPTIMAL;0.0075;0
29.5;30;159;OPTIMAL;0.0385;0
14.75;15;158;OPTIMAL;0.00666667;0
14.75;15;158;OPTIMAL;0.0065;0
14.75;15;158;OPTIMAL;0.00833333;0
14.75;15;158;OPTIMAL;0.00816667;0
14.75;15;158;OPTIMAL;0.00666667;0
14.75;15;158;OPTIMAL;0.0113333;0
14.75;15;158;OPTIMAL;0.00666667;0
14.75;15;158;OPTIMAL;0.00783333;0
14.75;15;158;OPTIMAL;0.00766667;0
14.75;15;158;OPTIMAL;0.00716667;0
29.5;30;159;OPTIMAL;0.0423333;0
14.75;15;158;OPTIMAL;0.00666667;0
14.75;15;158;OPTIMAL;0.00816667;0
14.75;15;158;OPTIMAL;0.0065;0
14.75;15;158;OPTIMAL;0.0103333;0
14.75;15;158;OPTIMAL;0.00716667;0
14.75;15;158;OPTIMAL;0.00766667;0
11.8;12;156;OPTIMAL;0.00133333;0
11.8;12;156;OPTIMAL;0.0015;0
11.8;12;156;OPTIMAL;0.0015;0
11.8;12;156;OPTIMAL;0.002;0
29.5;30;159;OPTIMAL;0.0445;0
11.8;12;156;OPTIMAL;0.0015;0
11.8;12;156;OPTIMAL;0.0015;0
11.8;12;156;OPTIMAL;0.00133333;0
11.8;12;156;OPTIMAL;0.00116667;0
11.8;12;156;OPTIMAL;0.00116667;0
11.8;12;156;OPTIMAL;0.00166667;0
11.8;12;156;OPTIMAL;0.00133333;0
11.8;12;156;OPTIMAL;0.00133333;0
11.8;12;156;OPTIMAL;0.00133333;0
29.5;30;159;OPTIMAL;0.0331667;0
