minII;II;Lat;Status;Min;Timeouts
3.10526;3.10526;1134;TIMEOUT_FEASIBLE;5.00883;0
4.21429;4.21429;894;TIMEOUT_FEASIBLE;5.00867;0
7.5;7.5;157;OPTIMAL;0.0055;0
7.5;7.5;157;OPTIMAL;0.0105;0
3.93333;3.93333;1068;TIMEOUT_FEASIBLE;5.00583;0
29.5;29.5;158;OPTIMAL;0.347667;0
3.93333;3.93333;979;TIMEOUT_FEASIBLE;5.00233;0
5.9;5.9;510;TIMEOUT_FEASIBLE;5.00083;0
4.28571;4.28571;168;TIMEOUT_FEASIBLE;4.99733;0
4.91667;4.91667;718;TIMEOUT_FEASIBLE;5.00233;0
11.8;11.8;392;TIMEOUT_FEASIBLE;5.00217;0
4.91667;4.91667;816;TIMEOUT_FEASIBLE;4.99917;0
5.9;5.9;394;TIMEOUT_FEASIBLE;5.007;0
5.9;5.9;653;TIMEOUT_FEASIBLE;5.00033;0
8.42857;8.42857;166;TIMEOUT_FEASIBLE;4.99783;0
5.9;5.9;183;TIMEOUT_FEASIBLE;4.9995;0
4.91667;4.91667;972;TIMEOUT_FEASIBLE;5.0065;0
7.375;7.375;407;TIMEOUT_FEASIBLE;5.0055;0
14.75;14.75;172;TIMEOUT_FEASIBLE;5.0025;0
3.93333;3.93333;1086;TIMEOUT_FEASIBLE;5.00483;0
6.55556;6.55556;188;TIMEOUT_FEASIBLE;4.99583;0
5.36364;5.36364;1016;TIMEOUT_FEASIBLE;5.00217;0
11.8;11.8;630;TIMEOUT_FEASIBLE;5.00017;0
4.21429;4.21429;768;TIMEOUT_FEASIBLE;5.00817;0
14.75;14.75;159;OPTIMAL;0.960833;0
5.36364;5.36364;747;TIMEOUT_FEASIBLE;4.99667;0
14.75;14.75;159;OPTIMAL;1.9405;0
6.55556;6.55556;334;TIMEOUT_FEASIBLE;5.00283;0
3.47059;3.47059;1116;TIMEOUT_FEASIBLE;5.01;0
3.47059;3.47059;1094;TIMEOUT_FEASIBLE;4.99883;0
14.75;14.75;630;TIMEOUT_FEASIBLE;4.99983;0
11.8;11.8;160;OPTIMAL;1.62017;0
7.5;7.5;157;OPTIMAL;0.00483333;0
2.95;2.95;1085;TIMEOUT_FEASIBLE;5.00583;0
3.10526;3.10526;1097;TIMEOUT_FEASIBLE;5.01117;0
19.6667;19.6667;159;OPTIMAL;2.63933;0
11.8;11.8;160;OPTIMAL;2.36233;0
3.93333;3.93333;1040;TIMEOUT_FEASIBLE;5.00667;0
3.93333;3.93333;1039;TIMEOUT_FEASIBLE;5.00917;0
5.9;5.9;333;TIMEOUT_FEASIBLE;5.003;0
4.21429;4.21429;1042;TIMEOUT_FEASIBLE;5.00867;0
3.6875;3.6875;1126;TIMEOUT_FEASIBLE;5.00383;0
4.53846;4.53846;633;TIMEOUT_FEASIBLE;5.00383;0
4.91667;4.91667;989;TIMEOUT_FEASIBLE;5.00717;0
4.53846;4.53846;1041;TIMEOUT_FEASIBLE;5.00017;0
29.5;29.5;158;OPTIMAL;0.187833;0
4.21429;4.21429;644;TIMEOUT_FEASIBLE;5.00417;0
4.21429;4.21429;767;TIMEOUT_FEASIBLE;5.00683;0
4.21429;4.21429;800;TIMEOUT_FEASIBLE;5.00283;0
6.55556;6.55556;687;TIMEOUT_FEASIBLE;5.00567;0
6.55556;6.55556;462;TIMEOUT_FEASIBLE;5.006;0
29.5;29.5;158;OPTIMAL;0.843333;0
29.5;29.5;158;OPTIMAL;0.362;0
29.5;29.5;158;OPTIMAL;0.9705;0
29.5;29.5;158;OPTIMAL;0.182667;0
7.5;7.5;157;OPTIMAL;0.00533333;0
11.8;11.8;276;TIMEOUT_FEASIBLE;4.99933;0
29.5;29.5;158;OPTIMAL;0.155667;0
9.83333;9.83333;511;TIMEOUT_FEASIBLE;4.9985;0
9.83333;9.83333;237;TIMEOUT_FEASIBLE;5;0
2.95;2.95;1142;TIMEOUT_FEASIBLE;5.00767;0
11.8;11.8;160;OPTIMAL;3.97917;0
8.42857;8.42857;452;TIMEOUT_FEASIBLE;5.00083;0
9.83333;9.83333;630;TIMEOUT_FEASIBLE;5.007;0
8.42857;8.42857;342;TIMEOUT_FEASIBLE;4.99883;0
11.8;11.8;396;TIMEOUT_FEASIBLE;5.00283;0
29.5;29.5;158;OPTIMAL;1.114;0
9.83333;9.83333;279;TIMEOUT_FEASIBLE;5.00233;0
29.5;29.5;158;OPTIMAL;0.379667;0
7.375;7.375;452;TIMEOUT_FEASIBLE;5.00133;0
3.75;3.75;159;OPTIMAL;0.438333;0
5.9;5.9;225;TIMEOUT_FEASIBLE;4.99867;0
2.95;2.95;859;TIMEOUT_FEASIBLE;5.00717;0
4.21429;4.21429;885;TIMEOUT_FEASIBLE;5.0065;0
